;name;zone;red_mean;green_mean;blue_mean;red_median;green_median;blue_median
163;SAA2;GBM;0.0296461367139092;0.0250674827425065;0.0277797923367952;0.0196078431372549;0.0117647058823529;0.00784313725490196
164;SAA2;GBM;0.0452976937387363;0.00860402350332185;0.0104855930103918;0.0352941176470588;0.00392156862745098;0
165;SAA2;GBM;0.119710795084696;0.0890090717988416;0.0240023108089945;0.109803921568627;0.0823529411764706;0.00392156862745098
166;SAA2;GBM;0.0344504786472458;0.0563951604506878;0.0147818771063328;0.0274509803921569;0.0549019607843137;0
167;SSF;GBM;0.11169320648793;0.0726099276075199;0.0562951742434007;0.0823529411764706;0.0627450980392157;0.0431372549019608
168;SSF;GBM;0.13665754280841;0.0739052454630571;0.056566320681092;0.105882352941176;0.0627450980392157;0.0470588235294118
169;SSF;GBM;0.0569490731930706;0.0464958228316969;0.0343444001440909;0.0156862745098039;0.0392156862745098;0.0274509803921569
170;SSF;GBM;0.128410219678686;0.0738910675048599;0.0311093835269761;0.101960784313725;0.0666666666666667;0.0235294117647059
171;SSF;GBM;0.119069177964134;0.072878250421212;0.0637513889986294;0.0862745098039216;0.0549019607843137;0.0392156862745098
172;SSF;GBM;0.0756137399112231;0.0562665565341149;0.0505504047169391;0.0549019607843137;0.0470588235294118;0.0313725490196078
173;SSF;GBM;0.10119644239833;0.062114233129272;0.0814128314747087;0.0823529411764706;0.0509803921568627;0.0431372549019608
174;SSF;GBM;0.0879977207557809;0.174841705023007;0.0685150894463769;0.0549019607843137;0.141176470588235;0.0392156862745098
175;SSF;GBM;0.0963383094936946;0.180267644396121;0.0850188498403248;0.0549019607843137;0.168627450980392;0.0470588235294118
176;SSF;GBM;0.0758178710937127;0.116758529812792;0.0986529518576445;0.0392156862745098;0.0941176470588235;0.0784313725490196
177;SSF;GBM;0.0851833605299153;0.0518816779641448;0.0849700217153531;0.0470588235294118;0.0431372549019608;0.0705882352941176
178;SSF;GBM;0.130880524130406;0.0885547637939694;0.0819977143231231;0.105882352941176;0.0666666666666667;0.0549019607843137
179;SSF;GBM;0.112048141628905;0.048379856932282;0.102613905364376;0.101960784313725;0.0352941176470588;0.0627450980392157
180;SSF;GBM;0.154207023919795;0.135658697988363;0.0804533229155117;0.12156862745098;0.125490196078431;0.0666666666666667
181;SSF;GBM;0.0324769749360731;0.0703448239494644;0.0571149639054427;0.0156862745098039;0.0549019607843137;0.0470588235294118
182;SSF;GBM;0.126574609793838;0.0846387152578802;0.0669661166621268;0.0980392156862745;0.0666666666666667;0.0509803921568627
183;SSF;GBM;0.0945567448933757;0.0497958239387368;0.0308507021736164;0.0588235294117647;0.0392156862745098;0.0196078431372549
184;SSF;GBM;0.0920746074002945;0.0486616994820842;0.0913833618164096;0.0745098039215686;0.0352941176470588;0.0705882352941176
185;SSF;GBM;0.121704711166047;0.0658520941640943;0.127554886013817;0.0941176470588235;0.0313725490196078;0.0823529411764706
186;SSF;GBM;0.136240054111898;0.0804083618463385;0.187524720734242;0.0862745098039216;0.0470588235294118;0.113725490196078
187;SSF;GBM;0.149313092699309;0.0648866952635184;0.191382939207807;0.0941176470588235;0.0274509803921569;0.152941176470588
188;SSF;GBM;0.165840025509086;0.0466642865948213;0.159756652981693;0.109803921568627;0.0196078431372549;0.141176470588235
189;SSF;GBM;0.0932690414728535;0.00540580375525304;0.0283239065433251;0.0549019607843137;0;0.00784313725490196
190;SSF;GBM;0.0920583762373247;0.110278391370703;0.178184673832988;0.0549019607843137;0.0588235294117647;0.101960784313725
191;SSF;GBM;0.042654202031389;0.135476976282443;0.108711616665668;0.0156862745098039;0.0980392156862745;0.0627450980392157
192;SSF;GBM;0.0670866498758731;0.117913003061284;0.0874170378142917;0.0196078431372549;0.101960784313725;0.0509803921568627
193;SSF;GBM;0.0538317287669715;0.10533752441401;0.0768113753374982;0.0156862745098039;0.0941176470588235;0.0470588235294118
194;SSF;GBM;0.0413225585338208;0.151946213666149;0.0887520210416427;0.0156862745098039;0.141176470588235;0.0666666666666667
195;SSF;GBM;0.0554497101727616;0.104827308654815;0.0411348604688251;0.0352941176470588;0.0901960784313725;0.0235294117647059
196;SSF;GBM;0.0475296581492878;0.10866438921761;0.0492825414620723;0.0274509803921569;0.0941176470588235;0.0313725490196078
197;SSF;GBM;0.133452404246642;0.128858805637821;0.0888223610670952;0.0745098039215686;0.109803921568627;0.0392156862745098
198;SSF;GBM;0.0954980775422354;0.129432573505476;0.0715389812694588;0.0588235294117647;0.109803921568627;0.0431372549019608
199;SSF;GBM;0.0850087221931148;0.121615555707174;0.0952855465458948;0.0549019607843137;0.105882352941176;0.0784313725490196
200;SSF;GBM;0.0461317211974877;0.0998373891792957;0.102416640637041;0.0392156862745098;0.0862745098039216;0.0705882352941176
201;SSF;GBM;0.130702946232822;0.0797168544695375;0.0586013120763294;0.101960784313725;0.0588235294117647;0.0470588235294118
202;SSF;GBM;0.133930385813863;0.0743147532146136;0.0691413281010178;0.101960784313725;0.0509803921568627;0.0549019607843137
203;SSF;GBM;0.0451558543185736;0.0972560770371393;0.136383060380527;0.0313725490196078;0.0862745098039216;0.105882352941176
204;SSF;GBM;0.106405318017048;0.0724081376019529;0.0714339274985252;0.0274509803921569;0.0509803921568627;0.0549019607843137
205;SSF;GBM;0.0962395050945209;0.0590147542018696;0.0654649248311255;0.0392156862745098;0.0431372549019608;0.0509803921568627
206;SSF;GBM;0.0318458145739108;0.133234768287739;0.131977245854503;0.0235294117647059;0.12156862745098;0.101960784313725
207;SSF;GBM;0.0448145698098521;0.0993031670065413;0.186130864012548;0.0313725490196078;0.0901960784313725;0.141176470588235
208;SSF;GBM;0.0579659892063288;0.159681955973305;0.166726269441466;0.0313725490196078;0.133333333333333;0.129411764705882
209;SSF;GBM;0.0574898775885667;0.114815214568485;0.225540149913106;0.0392156862745098;0.101960784313725;0.180392156862745
210;SSF;GBM;0.184821136325007;0.0820979062248049;0.0724059086219391;0.125490196078431;0.0705882352941176;0.0588235294117647
211;SSF;GBM;0.159458171620029;0.0638123231775594;0.0940245273067128;0.129411764705882;0.0549019607843137;0.0745098039215686
212;SSF;GBM;0.0880264095230306;0.0674671958474793;0.096247448640717;0.0705882352941176;0.0588235294117647;0.0745098039215686
213;SSF;GBM;0.0647891736498041;0.0848353105432813;0.102935787275729;0.0509803921568627;0.0745098039215686;0.0862745098039216
214;SSF;GBM;0.0745472328336865;0.0736495485492771;0.0613886103910284;0.0549019607843137;0.0627450980392157;0.0470588235294118
215;SSF;GBM;0.0631779652017385;0.0727356069228358;0.0662698259540666;0.0470588235294118;0.0627450980392157;0.0549019607843137
216;SSF;GBM;0.0857962514839987;0.0367792765299385;0.0652682023890498;0.0705882352941176;0.0274509803921569;0.0509803921568627
217;SSF;GBM;0.180297829123176;0.101141679053219;0.052916504355029;0.156862745098039;0.0901960784313725;0.0352941176470588
218;SSF;GBM;0.0697807648602308;0.141412226359056;0.0801904491348695;0.0509803921568627;0.125490196078431;0.0745098039215686
219;SSF;GBM;0.0746431949092235;0.117512815138715;0.117253236209582;0.0392156862745098;0.105882352941176;0.101960784313725
220;SSF;GBM;0.101874871347351;0.0545387081071475;0.0283232520608335;0.0941176470588235;0.0470588235294118;0.0196078431372549
221;SSF;GBM;0.144635447333904;0.0921819350298744;0.0579124263689226;0.129411764705882;0.0823529411764706;0.0392156862745098
222;SSF;GBM;0.103396206276101;0.111865900077101;0.0479443755804274;0.0901960784313725;0.101960784313725;0.0352941176470588
223;KAS;GBM;0.037275377909312;0.0997804716521579;0.0413401211009199;0.0196078431372549;0.0862745098039216;0.0156862745098039
224;KAS;GBM;0.0582321727977483;0.0947925380631788;0.0401014589795626;0.0352941176470588;0.0823529411764706;0.0196078431372549
225;KAS;GBM;0.0565080119116574;0.08260014851884;0.0345218695846571;0.0313725490196078;0.0705882352941176;0.0196078431372549
226;KAS;GBM;0.0635537428015188;0.0633364359539024;0.0797534793031332;0.0470588235294118;0.0392156862745098;0.0313725490196078
227;KAS;GBM;0.0843523810890483;0.0685547809974793;0.0531449000040843;0.0549019607843137;0.0588235294117647;0.0352941176470588
228;KAS;GBM;0.0893384746476402;0.0779799816655245;0.0373403623991956;0.0588235294117647;0.0666666666666667;0.0235294117647059
229;KAS;GBM;0.0674937304328481;0.0790963490804072;0.031083189272399;0.0431372549019608;0.0705882352941176;0.0235294117647059
230;KAS;GBM;0.0992857315960129;0.108553587221672;0.0387416503008597;0.0666666666666667;0.0941176470588235;0.0235294117647059
231;KAS;GBM;0.0937465331133698;0.131538851120923;0.0574160370171949;0.0549019607843137;0.0980392156862745;0.0156862745098039
232;KAS;GBM;0.0858875012865106;0.0775162229350707;0.0427188162710649;0.0431372549019608;0.0627450980392157;0.0196078431372549
233;KAS;GBM;0.085892422994009;0.0424894856472221;0.0372869454177953;0.0588235294117647;0.0235294117647059;0.0196078431372549
234;KAS;GBM;0.15192391638667;0.0319748784981519;0.0497701869291412;0.0980392156862745;0.0235294117647059;0.0352941176470588
235;KAS;GBM;0.188882651983585;0.0431525136910252;0.0650680280199222;0.145098039215686;0.0352941176470588;0.0509803921568627
236;KAS;GBM;0.0746445637123149;0.038245825674026;0.0528317993761545;0.0352941176470588;0.0196078431372549;0.0196078431372549
237;KAS;GBM;0.183536903530824;0.0865720636704739;0.154888710321162;0.141176470588235;0.0705882352941176;0.109803921568627
238;KAS;GBM;0.16872907900338;0.0835786258474694;0.143592381944934;0.125490196078431;0.0627450980392157;0.0941176470588235
239;KAS;GBM;0.29294525221285;0.129310697667683;0.191849181231416;0.254901960784314;0.113725490196078;0.16078431372549
240;KAS;GBM;0.292780999576348;0.0352186464796242;0.115203532050653;0.254901960784314;0.0235294117647059;0.0666666666666667
241;KAS;GBM;0.083847651762225;0.128955141703286;0.0925385007670794;0.0549019607843137;0.117647058823529;0.0627450980392157
242;KAS;GBM;0.0982593274582724;0.145896896661366;0.11400602004102;0.0509803921568627;0.105882352941176;0.0549019607843137
243;KAS;GBM;0.0992860831467791;0.122101222767589;0.128623932483349;0.0627450980392157;0.0901960784313725;0.0705882352941176
244;KAS;GBM;0.118800417582223;0.0950827916463078;0.125237345228054;0.0745098039215686;0.0745098039215686;0.0745098039215686
245;KAS;GBM;0.128770199944043;0.110140692019039;0.129401797874359;0.0941176470588235;0.0862745098039216;0.0823529411764706
246;KAS;GBM;0.192680946050903;0.1152721143236;0.131422095205344;0.141176470588235;0.0901960784313725;0.0901960784313725
247;KAS;GBM;0.0437859516517828;0.0834587807748752;0.0592299667059504;0.0156862745098039;0.0627450980392157;0.0313725490196078
248;KAS;GBM;0.079062675027344;0.100861743852204;0.0772769740983134;0.0392156862745098;0.0862745098039216;0.0431372549019608
249;KAS;GBM;0.060834701388592;0.0779088151221095;0.0638641507017882;0.0313725490196078;0.0627450980392157;0.0352941176470588
250;KAS;GBM;0.177988841486945;0.107116067175694;0.127475779664221;0.125490196078431;0.0862745098039216;0.0823529411764706
251;KAS;GBM;0.0877463995241591;0.0479390237845324;0.0674682841581106;0.0627450980392157;0.0352941176470588;0.0431372549019608
252;KAS;GBM;0.0827855502857901;0.0448808183857055;0.0652231964410381;0.0627450980392157;0.0352941176470588;0.0431372549019608
253;KAS;GBM;0.0327044056910871;0.0320692062377723;0.0568429086723038;0.0196078431372549;0.0196078431372549;0.0274509803921569
254;KAS;GBM;0.0646146736892641;0.0888916838403319;0.0644910999373816;0.0352941176470588;0.0666666666666667;0.0235294117647059
255;KAS;GBM;0.0661072151333459;0.120314953373995;0.0890755372888493;0.0431372549019608;0.0901960784313725;0.0352941176470588
256;KAS;GBM;0.106482184167068;0.155495075150982;0.131289246502993;0.0705882352941176;0.105882352941176;0.0509803921568627
257;KAS;GBM;0.097681168948884;0.120761796540034;0.0779577217850264;0.0588235294117647;0.0901960784313725;0.0313725490196078
319;HTA;GBM;0.0892245460957848;0.0817888297286293;0.0874672983206857;0.0549019607843137;0.0627450980392157;0.0666666666666667
320;HTA;GBM;0.0659644145591194;0.0721421148262532;0.079048684064135;0.0352941176470588;0.0549019607843137;0.0588235294117647
321;HTA;GBM;0.0394947986977021;0.0440170138490027;0.0479975756476745;0.0156862745098039;0.0313725490196078;0.0352941176470588
322;HTA;GBM;0.0457553975722594;0.0521814495909671;0.0524006824867519;0.0352941176470588;0.0352941176470588;0.0392156862745098
323;HTA;GBM;0.0270341760971994;0.0722184798296391;0.0554849213244945;0.0156862745098039;0.0509803921568627;0.0392156862745098
324;HTA;GBM;0.0213282940434178;0.0620323629940312;0.0298211378209324;0;0.0431372549019608;0.0156862745098039
325;HTA;GBM;0.207284478580251;0.119125448488716;0.0650024114870455;0.156862745098039;0.0980392156862745;0.0470588235294118
326;HTA;GBM;0.102302805582627;0.00929246416278652;0.0300654018627453;0.0705882352941176;0.00784313725490196;0.00784313725490196
327;HTA;GBM;0.0361451317282201;0.02597119948443;0.032564533458106;0.0196078431372549;0.0196078431372549;0.0117647058823529
328;HTA;GBM;0.0378988116395142;0.0349888147092197;0.0360732209448779;0.0235294117647059;0.0274509803921569;0.0117647058823529
329;HTA;GBM;0.0682738023645737;0.0756702310898906;0.0338728437237062;0.0509803921568627;0.0666666666666667;0.0117647058823529
330;HTA;GBM;0.0633765613331598;0.0509769776288361;0.0231943579281441;0.0509803921568627;0.0431372549019608;0.00784313725490196
331;HTA;GBM;0.0511668747546666;0.0408636691523301;0.0186648686726735;0.0352941176470588;0.0352941176470588;0.00784313725490196
332;HTA;GBM;0.00668634900860953;0.0290272170422115;0.0133618672688862;0.00392156862745098;0.0235294117647059;0.00784313725490196
333;HTA;GBM;0.0256819182750932;0.132133596083677;0.0578761119469543;0.0196078431372549;0.12156862745098;0.0156862745098039
334;HTA;GBM;0.0254432042439959;0.0902889924890891;0.0381314371146477;0.0196078431372549;0.0745098039215686;0.00784313725490196
335;HTA;GBM;0.030832185932213;0.0555620118683393;0.0243173187853978;0.0196078431372549;0.0470588235294118;0.0117647058823529
336;HTA;GBM;0.0295863843431343;0.0503642923691479;0.0238155551985147;0.0196078431372549;0.0431372549019608;0.0117647058823529
337;HTA;GBM;0.0403244168151015;0.0505802752924892;0.0153187807868323;0.0196078431372549;0.0392156862745098;0.00784313725490196
338;HTA;GBM;0.0111620809517722;0.0904435026879286;0.0540182936425312;0.00784313725490196;0.0823529411764706;0.0196078431372549
339;HTA;GBM;0.0450897665584939;0.0535341823801466;0.0429110358742694;0.0196078431372549;0.0352941176470588;0.0117647058823529
340;HTA;GBM;0.0325926500208205;0.0480207705030616;0.0275652642342851;0.0156862745098039;0.0313725490196078;0.0117647058823529
341;HTA;GBM;0.0530731051576003;0.1033291274426;0.0638080073337738;0.0274509803921569;0.0745098039215686;0.0196078431372549
342;HTA;GBM;0.0205897050744899;0.0716438031663744;0.0699740129359379;0.0117647058823529;0.0549019607843137;0.0235294117647059
343;HTA;GBM;0.0227051230037948;0.107794900034029;0.10688491522097;0.0156862745098039;0.0862745098039216;0.0431372549019608
344;HTA;GBM;0.0440881654327631;0.122938507678565;0.118064472721931;0.0313725490196078;0.0980392156862745;0.0392156862745098
345;HTA;GBM;0.0581124100030368;0.0907808864817006;0.057814317591107;0.0313725490196078;0.0745098039215686;0.0235294117647059
368;GNG;GBM;0.0788370768229215;0.0518912745456866;0.0906569424797501;0.0666666666666667;0.0431372549019608;0.0823529411764706
369;GNG;GBM;0.0798508961995684;0.0243928535311779;0.0132639006072253;0.0666666666666667;0.0235294117647059;0.00784313725490196
370;GNG;GBM;0.101488726746839;0.0168012918210647;0.0366499433330396;0.0941176470588235;0.0117647058823529;0.0235294117647059
371;GNG;GBM;0.0988119910746497;0.0141588547650427;0.0380016476500261;0.0862745098039216;0.0117647058823529;0.0235294117647059
372;GNG;GBM;0.0413513183594514;0.0177908766503803;0.0230604807535692;0.0352941176470588;0.0117647058823529;0.0117647058823529
373;GNG;GBM;0.070371287476802;0.0243683684105902;0.0249902650421605;0.0627450980392157;0.0156862745098039;0.0156862745098039
374;GNG;GBM;0.0895247627707194;0.039101189258141;0.0339792775172668;0.0705882352941176;0.0235294117647059;0.0196078431372549
375;GNG;GBM;0.0536169538311081;0.0401952556534982;0.0352217767753544;0.0470588235294118;0.0196078431372549;0.0196078431372549
376;GNG;GBM;0.11785832199398;0.0454201230815946;0.035603227802326;0.109803921568627;0.0274509803921569;0.0196078431372549
377;GNG;GBM;0.115208356520736;0.0310133391734678;0.0402889812693855;0.0862745098039216;0.0196078431372549;0.0235294117647059
378;GNG;GBM;0.0802771400002363;0.0245936487235494;0.0312404445573446;0.0627450980392157;0.0196078431372549;0.0196078431372549
379;GNG;GBM;0.0636544096704367;0.0320647520176894;0.0371732898786959;0.0509803921568627;0.0235294117647059;0.0235294117647059
380;GNG;GBM;0.063130472220617;0.0123537213194874;0.0287037718529653;0.0470588235294118;0.00784313725490196;0.0196078431372549
381;GNG;GBM;0.0825704200594947;0.026828290901904;0.0392543381335758;0.0666666666666667;0.0156862745098039;0.0235294117647059
382;GNG;GBM;0.119633783078671;0.0934462939991657;0.0800543803794709;0.105882352941176;0.0745098039215686;0.0666666666666667
383;GNG;GBM;0.075058847315148;0.106248848111065;0.0738012052049796;0.0509803921568627;0.0901960784313725;0.0627450980392157
384;GNG;GBM;0.111737991781844;0.0848771039176734;0.119950885398699;0.0862745098039216;0.0588235294117647;0.105882352941176
385;GNG;GBM;0.127054251876489;0.0734591876759216;0.128191349553129;0.105882352941176;0.0509803921568627;0.113725490196078
386;GNG;GBM;0.145788735034431;0.0892593570783371;0.11553103877047;0.125490196078431;0.0549019607843137;0.0980392156862745
387;GNG;GBM;0.130369526732267;0.0827608482510102;0.122355169408411;0.109803921568627;0.0509803921568627;0.101960784313725
388;GNG;GBM;0.181372156330131;0.14227407492842;0.133289673749116;0.164705882352941;0.101960784313725;0.101960784313725
389;GNG;GBM;0.141686948140466;0.10193590650375;0.118437613692992;0.125490196078431;0.0588235294117647;0.0901960784313725
390;GNG;GBM;0.106492775561709;0.0657061258951051;0.110593548943082;0.0627450980392157;0.0313725490196078;0.0941176470588235
391;GNG;GBM;0.0267764297186903;0.0774708654365178;0.11671282824346;0.0117647058823529;0.0352941176470588;0.0941176470588235
392;GNG;GBM;0.0933720158595013;0.129830726922967;0.091613216026177;0.0705882352941176;0.109803921568627;0.0666666666666667
393;GNG;GBM;0.0623090744018952;0.122005892734892;0.0963446112239305;0.0549019607843137;0.0862745098039216;0.0705882352941176
394;GNG;GBM;0.130779213999011;0.16160175099093;0.104006905649175;0.109803921568627;0.125490196078431;0.0745098039215686
395;GNG;GBM;0.067930344974149;0.112965366887112;0.0880233428057455;0.0549019607843137;0.0823529411764706;0.0666666666666667
396;GNG;GBM;0.144533901588672;0.0905760858572604;0.0744434094896586;0.109803921568627;0.0705882352941176;0.0627450980392157
397;GNG;GBM;0.141707760679974;0.123663692848401;0.083409930210475;0.0941176470588235;0.0901960784313725;0.0627450980392157
398;GNG;GBM;0.102080820120905;0.108362216575462;0.0838268467024064;0.0588235294117647;0.0627450980392157;0.0627450980392157
399;GNG;GBM;0.0639244266584718;0.0835126839432422;0.0656023848290517;0.0313725490196078;0.0549019607843137;0.0509803921568627
400;GNG;GBM;0.0595434712428627;0.0772815554748637;0.0768575443940857;0.0470588235294118;0.0509803921568627;0.0588235294117647
401;GNG;GBM;0.103608165067598;0.0815926495720152;0.0689525903440057;0.0784313725490196;0.0666666666666667;0.0588235294117647
429;GEN;GBM;0.104158352870533;0.0309024586397244;0.0446332183538316;0.0235294117647059;0.00784313725490196;0.0235294117647059
430;GEN;GBM;0.0622849857105882;0.0232644324209373;0.0436390596277866;0.0235294117647059;0.00392156862745098;0.0274509803921569
431;GEN;GBM;0.028720070334044;0.0437835543763357;0.0441606110217296;0.0196078431372549;0.0117647058823529;0.0196078431372549
432;GEN;GBM;0.027455127940428;0.0523651497036923;0.0472747952330804;0.0196078431372549;0.0196078431372549;0.0235294117647059
433;GEN;GBM;0.0706681419821319;0.0233290616203531;0.0327628715365487;0.0509803921568627;0.0117647058823529;0.0156862745098039
434;GEN;GBM;0.0462181652293255;0.0244819117527903;0.0284589730057608;0.0392156862745098;0.00784313725490196;0.00784313725490196
435;GEN;GBM;0.042114463506888;0.0549352384080921;0.0390729717179566;0.0196078431372549;0.0313725490196078;0.0156862745098039
436;GEN;GBM;0.0652920554666271;0.0926850300209038;0.077604241464632;0.0352941176470588;0.0509803921568627;0.0470588235294118
437;GEN;GBM;0.0328933080037442;0.0859052433686911;0.0698129279940906;0.0196078431372549;0.0470588235294118;0.0392156862745098
438;GEN;GBM;0.0320922028784667;0.0863257726033523;0.0795784520167944;0.0156862745098039;0.0470588235294118;0.0392156862745098
439;GEN;GBM;0.0139025669471638;0.0544530531938932;0.0551356147317327;0.00784313725490196;0.0235294117647059;0.0196078431372549
440;GEN;GBM;0.00997189914479982;0.035704055486957;0.0460358413997394;0.00784313725490196;0.0117647058823529;0.0196078431372549
441;GEN;GBM;0.0490452635522154;0.040548971587549;0.0586851344389174;0.0274509803921569;0.0235294117647059;0.0196078431372549
442;GEN;GBM;0.0230881111294493;0.0703500336291372;0.0429709864597731;0.0196078431372549;0.0352941176470588;0.0196078431372549
443;GEN;GBM;0.0304222892312583;0.105734757816079;0.056836247911652;0.0156862745098039;0.0627450980392157;0.0196078431372549
444;GEN;GBM;0.0379040736778777;0.0769867541743364;0.0613720575968909;0.0235294117647059;0.0509803921568627;0.0196078431372549
445;GEN;GBM;0.0225042978922389;0.0912710302016277;0.0487322115430436;0.00784313725490196;0.0549019607843137;0.0156862745098039
446;GEN;GBM;0.0221117655436173;0.112216231402252;0.0483584385292631;0.0117647058823529;0.0745098039215686;0.0156862745098039
447;GEN;GBM;0.0407562181060941;0.0683972751393338;0.0634787166819793;0.0117647058823529;0.0470588235294118;0.0235294117647059
448;GEN;GBM;0.0188453001134444;0.107667234832201;0.0419877931183159;0.00784313725490196;0.0705882352941176;0.0117647058823529
449;GEN;GBM;0.0209045036166834;0.176407915003195;0.0607331145043575;0.0117647058823529;0.113725490196078;0.0156862745098039
450;GEN;GBM;0.0381134706385008;0.136670385622488;0.09481623780505;0.0313725490196078;0.0980392156862745;0.0588235294117647
451;GEN;GBM;0.091321290708118;0.087814697564836;0.0780954024372037;0.0745098039215686;0.0392156862745098;0.0392156862745098
452;GEN;GBM;0.0760752584419971;0.0712697870590234;0.0962428111656299;0.0627450980392157;0.0274509803921569;0.0352941176470588
453;GEN;GBM;0.0964169446160205;0.108492290272391;0.0674628800036544;0.0745098039215686;0.0588235294117647;0.0274509803921569
454;GEN;GBM;0.0678841310389003;0.0709041445862599;0.0626877691232114;0.0431372549019608;0.0352941176470588;0.0313725490196078
455;GEN;GBM;0.14671849269496;0.120055957869048;0.149983342488537;0.117647058823529;0.0980392156862745;0.101960784313725
456;GEN;GBM;0.127302816802551;0.0831447601317729;0.094197426590262;0.101960784313725;0.0705882352941176;0.0745098039215686
457;GEN;GBM;0.114427962957607;0.165708777483669;0.117511528613556;0.0627450980392157;0.125490196078431;0.0745098039215686
458;LAI;GBM;0.0930549172792971;0.0770503923004725;0.0828846576166302;0.0862745098039216;0.0509803921568627;0.0509803921568627
459;LAI;GBM;0.121774538825427;0.0517611110911348;0.114851858101605;0.109803921568627;0.0352941176470588;0.0745098039215686
460;LAI;GBM;0.0449671988394504;0.0330324509564641;0.0703100017472829;0.0235294117647059;0.0196078431372549;0.0627450980392157
461;LAI;GBM;0.03943006104111;0.0307083877862677;0.0981159359801286;0.0196078431372549;0.0196078431372549;0.0784313725490196
462;LAI;GBM;0.0462241602878984;0.0865716522815842;0.0898759954116455;0.0274509803921569;0.0549019607843137;0.0549019607843137
463;LAI;GBM;0.0313207588944732;0.107270992503448;0.0562419143377849;0.0196078431372549;0.0901960784313725;0.0431372549019608
464;LAI;GBM;0.0467395071888929;0.0832980960024048;0.0600235957725384;0.0156862745098039;0.0588235294117647;0.0509803921568627
465;LAI;GBM;0.0615200977699168;0.0668705023971097;0.0525709675807699;0.0549019607843137;0.0509803921568627;0.0392156862745098
466;LAI;GBM;0.145417172300983;0.114658692303784;0.000638008117675781;0.109803921568627;0.0941176470588235;0
467;LAI;GBM;0.123135256299653;0.145351955937339;0.000638008117675781;0.0941176470588235;0.0941176470588235;0
468;LAI;GBM;0.156029450659651;0.119378632190213;0.177161736581844;0.0901960784313725;0.0941176470588235;0.125490196078431
469;LAI;GBM;0.173076334186514;0.133076144199716;0.258078070247897;0.109803921568627;0.0901960784313725;0.176470588235294
470;LAI;GBM;0.167696066463594;0.0698586707021492;0.172439317142286;0.105882352941176;0.0431372549019608;0.12156862745098
471;LAI;GBM;0.000638008117675781;0.0699219797172322;0.000638008117675781;0;0.0431372549019608;0
472;LAI;GBM;0.190976045645911;0.141942865708281;0.069063265183309;0.12156862745098;0.101960784313725;0.0156862745098039
473;LAI;GBM;0.190301341636639;0.0922960617962185;0.176613392549379;0.12156862745098;0.0627450980392157;0.125490196078431
474;LAI;GBM;0.0190310272516034;0.0522632337083065;0.0753161112467439;0.00784313725490196;0.0392156862745098;0.0705882352941176
475;LAI;GBM;0.159334822262082;0.0722202749815067;0.262499076244814;0.12156862745098;0.0470588235294118;0.231372549019608
476;LAI;GBM;0.132820009717796;0.119573514601748;0.285076264774173;0.12156862745098;0.0666666666666667;0.219607843137255
477;LAI;GBM;0.132246466243965;0.11890567330757;0.078854665569133;0.117647058823529;0.0666666666666667;0.0509803921568627
478;LAI;GBM;0.144780461928529;0.029953661152078;0.0573813307519058;0.113725490196078;0.00784313725490196;0.0431372549019608
479;LAI;GBM;0.143803948047152;0.0295576207777524;0.110147191963936;0.109803921568627;0.00784313725490196;0.0901960784313725
480;LAI;GBM;0.178357524497839;0.0339953927432318;0.000638008117675781;0.137254901960784;0.0156862745098039;0
481;LAI;GBM;0.211701471665462;0.118525168474828;0.219426884370718;0.164705882352941;0.0862745098039216;0.184313725490196
482;LAI;GBM;0.211814798093183;0.118217516880491;0.113709666682245;0.164705882352941;0.0862745098039216;0.0745098039215686